LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,j,dag,nshd_c,tpr_c,size
100.0,10.0,0.001,0.001,306,12,2.2333,0.3148,54
100.0,10.0,0.001,0.001,306,13,2.6667,0.22,50
100.0,10.0,0.001,0.001,306,14,2.2333,0.3774,53
100.0,10.0,0.001,0.001,306,15,1.6333,0.3725,51
100.0,10.0,0.001,0.001,306,16,1.7,0.4717,53
100.0,10.0,0.001,0.001,306,17,2.0,0.36,50
100.0,10.0,0.001,0.001,306,18,2.2333,0.3455,55
100.0,10.0,0.001,0.001,306,19,2.5333,0.2778,54
100.0,10.0,0.001,0.001,306,20,3.1,0.1373,51
100.0,10.0,0.001,0.001,306,21,2.5333,0.2692,52
100.0,10.0,0.001,0.001,306,22,2.7333,0.2407,54
100.0,10.0,0.001,0.001,306,23,1.4333,0.5385,52
1.0,1.0,0.001,0.1,128,0,2.8667,0.2807,57
1.0,1.0,0.001,0.1,128,1,2.6667,0.2941,51
1.0,1.0,0.001,0.1,128,2,2.4333,0.3208,53
1.0,1.0,0.001,0.1,128,3,2.6,0.2917,48
1.0,1.0,0.001,0.1,128,4,2.0333,0.34,50
1.0,1.0,0.001,0.1,128,5,1.6667,0.4808,52
1.0,1.0,0.001,0.1,128,6,2.5667,0.3061,49
1.0,1.0,0.001,0.1,128,7,2.5333,0.3148,54
1.0,1.0,0.001,0.1,128,8,2.4333,0.3208,53
1.0,1.0,0.001,0.1,128,9,2.3333,0.32,50
1.0,1.0,0.001,0.1,128,10,1.9333,0.3265,49
1.0,1.0,0.001,0.1,128,11,2.3,0.4074,54
1.0,1.0,0.001,0.1,128,12,1.4333,0.56,50
1.0,1.0,0.001,0.1,128,13,2.2,0.2653,49
1.0,1.0,0.001,0.1,128,14,1.9333,0.4074,54
1.0,1.0,0.001,0.1,128,15,1.7667,0.2857,49
1.0,1.0,0.001,0.1,128,16,1.7333,0.4,55
1.0,1.0,0.001,0.1,128,17,1.8333,0.3929,56
1.0,1.0,0.001,0.1,128,18,1.8667,0.4231,52
1.0,1.0,0.001,0.1,128,19,2.6333,0.1852,54
1.0,1.0,0.001,0.1,128,20,2.7333,0.1765,51
1.0,1.0,0.001,0.1,128,21,1.8,0.4815,54
1.0,1.0,0.001,0.1,128,22,2.6,0.25,52
1.0,1.0,0.001,0.1,128,23,1.4333,0.4898,49
10.0,10.0,0.1,0.0001,233,0,2.9667,0.3333,60
10.0,10.0,0.1,0.0001,233,1,3.5333,0.1667,60
10.0,10.0,0.1,0.0001,233,2,2.8,0.2807,57
10.0,10.0,0.1,0.0001,233,3,3.3333,0.1455,55
10.0,10.0,0.1,0.0001,233,4,2.5333,0.2542,59
10.0,10.0,0.1,0.0001,233,5,2.8,0.2222,54
10.0,10.0,0.1,0.0001,233,6,3.0667,0.2182,55
10.0,10.0,0.1,0.0001,233,7,3.1667,0.1569,51
10.0,10.0,0.1,0.0001,233,8,3.0667,0.2456,57
10.0,10.0,0.1,0.0001,233,9,3.2667,0.1607,56
10.0,10.0,0.1,0.0001,233,10,2.5333,0.2308,52
10.0,10.0,0.1,0.0001,233,11,3.5,0.1803,61
10.0,10.0,0.1,0.0001,233,12,2.3667,0.2857,49
10.0,10.0,0.1,0.0001,233,13,2.8,0.1923,52
10.0,10.0,0.1,0.0001,233,14,2.7333,0.2833,60
10.0,10.0,0.1,0.0001,233,15,1.8,0.3396,53
10.0,10.0,0.1,0.0001,233,16,2.2667,0.3091,55
10.0,10.0,0.1,0.0001,233,17,2.2333,0.3333,54
10.0,10.0,0.1,0.0001,233,18,2.8,0.2581,62
10.0,10.0,0.1,0.0001,233,19,2.8667,0.2281,57
10.0,10.0,0.1,0.0001,233,20,3.4667,0.1034,58
10.0,10.0,0.1,0.0001,233,21,2.8333,0.1887,53
10.0,10.0,0.1,0.0001,233,22,3.0,0.2241,58
10.0,10.0,0.1,0.0001,233,23,2.0333,0.3542,48
10.0,10.0,0.0,0.0001,221,0,2.9667,0.3333,60
10.0,10.0,0.0,0.0001,221,1,3.5333,0.1667,60
10.0,10.0,0.0,0.0001,221,2,2.7667,0.2982,57
10.0,10.0,0.0,0.0001,221,3,3.3,0.1481,54
10.0,10.0,0.0,0.0001,221,4,2.5,0.2712,59
10.0,10.0,0.0,0.0001,221,5,2.8,0.2222,54
10.0,10.0,0.0,0.0001,221,6,3.1333,0.2,55
10.0,10.0,0.0,0.0001,221,7,3.1667,0.1569,51
10.0,10.0,0.0,0.0001,221,8,3.0667,0.2456,57
10.0,10.0,0.0,0.0001,221,9,3.2667,0.1607,56
10.0,10.0,0.0,0.0001,221,10,2.5333,0.2308,52
10.0,10.0,0.0,0.0001,221,11,3.4333,0.2131,61
10.0,10.0,0.0,0.0001,221,12,2.4,0.28,50
10.0,10.0,0.0,0.0001,221,13,2.8,0.1923,52
10.0,10.0,0.0,0.0001,221,14,2.7333,0.2833,60
10.0,10.0,0.0,0.0001,221,15,1.9,0.2941,51
10.0,10.0,0.0,0.0001,221,16,2.3333,0.2778,54
10.0,10.0,0.0,0.0001,221,17,2.2,0.3396,53
10.0,10.0,0.0,0.0001,221,18,2.8667,0.2419,62
10.0,10.0,0.0,0.0001,221,19,2.8667,0.2281,57
10.0,10.0,0.0,0.0001,221,20,3.5333,0.1,60
10.0,10.0,0.0,0.0001,221,21,2.8667,0.1887,53
10.0,10.0,0.0,0.0001,221,22,2.9667,0.2414,58
10.0,10.0,0.0,0.0001,221,23,1.9333,0.38,50
1.0,0.01,1.0,0.01,99,0,3.6667,0.0877,57
1.0,0.01,1.0,0.01,99,1,4.0,0.0169,59
1.0,0.01,1.0,0.01,99,2,3.3667,0.0862,58
1.0,0.01,1.0,0.01,99,3,3.4333,0.1111,54
1.0,0.01,1.0,0.01,99,4,3.1333,0.0536,56
1.0,0.01,1.0,0.01,99,5,3.3,0.0702,57
1.0,0.01,1.0,0.01,99,6,3.7667,0.0351,57
1.0,0.01,1.0,0.01,99,7,3.4667,0.0862,58
1.0,0.01,1.0,0.01,99,8,3.6333,0.0517,58
1.0,0.01,1.0,0.01,99,9,3.3667,0.1034,58
1.0,0.01,1.0,0.01,99,10,3.1333,0.0877,57
1.0,0.01,1.0,0.01,99,11,3.6667,0.0877,57
1.0,0.01,1.0,0.01,99,12,3.2667,0.0847,59
1.0,0.01,1.0,0.01,99,13,3.3,0.0545,55
1.0,0.01,1.0,0.01,99,14,3.2333,0.1552,58
1.0,0.01,1.0,0.01,99,15,3.0333,0.0526,57
1.0,0.01,1.0,0.01,99,16,3.2667,0.0364,55
1.0,0.01,1.0,0.01,99,17,3.4333,0.0172,58
1.0,0.01,1.0,0.01,99,18,3.3,0.1053,57
1.0,0.01,1.0,0.01,99,19,3.5333,0.0645,62
1.0,0.01,1.0,0.01,99,20,3.3333,0.0847,59
1.0,0.01,1.0,0.01,99,21,3.3667,0.0714,56
1.0,0.01,1.0,0.01,99,22,3.4333,0.0741,54
1.0,0.01,1.0,0.01,99,23,3.0667,0.0877,57
1.0,0.1,1.0,0.01,119,0,3.0333,0.2264,53
1.0,0.1,1.0,0.01,119,1,3.3,0.1373,51
1.0,0.1,1.0,0.01,119,2,3.2667,0.1552,58
1.0,0.1,1.0,0.01,119,3,3.2333,0.1636,55
1.0,0.1,1.0,0.01,119,4,2.4333,0.1961,51
1.0,0.1,1.0,0.01,119,5,2.6667,0.2667,60
1.0,0.1,1.0,0.01,119,6,2.9,0.2593,54
1.0,0.1,1.0,0.01,119,7,2.9333,0.2241,58
1.0,0.1,1.0,0.01,119,8,3.1667,0.1509,53
1.0,0.1,1.0,0.01,119,9,3.0667,0.1509,53
1.0,0.1,1.0,0.01,119,10,2.8333,0.1228,57
1.0,0.1,1.0,0.01,119,11,3.2,0.1786,56
1.0,0.1,1.0,0.01,119,12,2.6333,0.2105,57
1.0,0.1,1.0,0.01,119,13,2.6667,0.2075,53
1.0,0.1,1.0,0.01,119,14,2.8,0.2,55
1.0,0.1,1.0,0.01,119,15,2.2667,0.2453,53
1.0,0.1,1.0,0.01,119,16,2.4,0.2,50
1.0,0.1,1.0,0.01,119,17,2.2333,0.2549,51
1.0,0.1,1.0,0.01,119,18,2.4,0.3019,53
1.0,0.1,1.0,0.01,119,19,2.6,0.25,56
1.0,0.1,1.0,0.01,119,20,3.1,0.1321,53
1.0,0.1,1.0,0.01,119,21,2.6333,0.2642,53
1.0,0.1,1.0,0.01,119,22,2.5667,0.2778,54
1.0,0.1,1.0,0.01,119,23,2.3333,0.2593,54
0.1,10.0,0.001,0.01,67,0,2.5,0.4043,47
0.1,10.0,0.001,0.01,67,1,3.2667,0.2105,57
0.1,10.0,0.001,0.01,67,2,2.4,0.4038,52
0.1,10.0,0.001,0.01,67,3,2.6667,0.25,40
0.1,10.0,0.001,0.01,67,4,2.1667,0.3125,48
0.1,10.0,0.001,0.01,67,5,2.3,0.3478,46
0.1,10.0,0.001,0.01,67,6,2.6667,0.3333,54
0.1,10.0,0.001,0.01,67,7,2.9,0.2128,47
0.1,10.0,0.001,0.01,67,8,2.7333,0.283,53
0.1,10.0,0.001,0.01,67,9,2.6333,0.2143,42
0.1,10.0,0.001,0.01,67,10,2.2333,0.3077,52
0.1,10.0,0.001,0.01,67,11,2.6,0.3846,52
0.1,10.0,0.001,0.01,67,12,2.1667,0.3519,54
0.1,10.0,0.001,0.01,67,13,2.4667,0.2143,42
0.1,10.0,0.001,0.01,67,14,2.4,0.3148,54
0.1,10.0,0.001,0.01,67,15,1.5,0.451,51
0.1,10.0,0.001,0.01,67,16,1.8667,0.4151,53
0.1,10.0,0.001,0.01,67,17,2.0667,0.36,50
0.1,10.0,0.001,0.01,67,18,2.3,0.3455,55
0.1,10.0,0.001,0.01,67,19,2.5,0.2963,54
0.1,10.0,0.001,0.01,67,20,2.9333,0.1837,49
0.1,10.0,0.001,0.01,67,21,2.6333,0.2642,53
0.1,10.0,0.001,0.01,67,22,2.6333,0.25,52
0.1,10.0,0.001,0.01,67,23,1.7,0.4528,53
0.1,0.01,1.0,0.1,20,0,3.8333,0.0556,54
0.1,0.01,1.0,0.1,20,1,3.5667,0.1404,57
0.1,0.01,1.0,0.1,20,2,3.5667,0.0667,60
0.1,0.01,1.0,0.1,20,3,3.6,0.1017,59
0.1,0.01,1.0,0.1,20,4,3.1667,0.0517,58
0.1,0.01,1.0,0.1,20,5,3.3667,0.0862,58
0.1,0.01,1.0,0.1,20,6,3.7,0.0526,57
0.1,0.01,1.0,0.1,20,7,3.7,0.0656,61
0.1,0.01,1.0,0.1,20,8,3.5,0.0926,54
0.1,0.01,1.0,0.1,20,9,3.6,0.037,54
0.1,0.01,1.0,0.1,20,10,3.0,0.0909,55
0.1,0.01,1.0,0.1,20,11,3.6333,0.1034,58
0.1,0.01,1.0,0.1,20,12,3.3667,0.0,52
0.1,0.01,1.0,0.1,20,13,3.3333,0.0357,56
0.1,0.01,1.0,0.1,20,14,3.6333,0.0645,62
0.1,0.01,1.0,0.1,20,15,2.9667,0.0351,57
0.1,0.01,1.0,0.1,20,16,3.0667,0.1053,57
0.1,0.01,1.0,0.1,20,17,3.0333,0.0566,53
0.1,0.01,1.0,0.1,20,18,3.4,0.0536,56
0.1,0.01,1.0,0.1,20,19,3.3,0.0364,55
0.1,0.01,1.0,0.1,20,20,3.5667,0.037,54
0.1,0.01,1.0,0.1,20,21,3.2,0.0926,54
0.1,0.01,1.0,0.1,20,22,3.5,0.0556,54
0.1,0.01,1.0,0.1,20,23,3.2333,0.0185,54
100.0,0.1,1.0,0.1,280,0,3.2667,0.1509,53
100.0,0.1,1.0,0.1,280,1,3.3667,0.098,51
100.0,0.1,1.0,0.1,280,2,2.9667,0.18,50
100.0,0.1,1.0,0.1,280,3,3.2333,0.0625,48
100.0,0.1,1.0,0.1,280,4,2.6333,0.1667,54
100.0,0.1,1.0,0.1,280,5,3.1667,0.1034,58
100.0,0.1,1.0,0.1,280,6,3.4333,0.1091,55
100.0,0.1,1.0,0.1,280,7,3.1667,0.1296,54
100.0,0.1,1.0,0.1,280,8,3.2333,0.1754,57
100.0,0.1,1.0,0.1,280,9,3.4,0.0741,54
100.0,0.1,1.0,0.1,280,10,2.7667,0.1321,53
100.0,0.1,1.0,0.1,280,11,3.3,0.1429,56
100.0,0.1,1.0,0.1,280,12,3.2,0.0536,56
100.0,0.1,1.0,0.1,280,13,2.8667,0.1509,53
100.0,0.1,1.0,0.1,280,14,2.8,0.1458,48
100.0,0.1,1.0,0.1,280,15,2.0333,0.3019,53
100.0,0.1,1.0,0.1,280,16,2.5,0.1837,49
100.0,0.1,1.0,0.1,280,17,2.5333,0.2143,56
100.0,0.1,1.0,0.1,280,18,3.0667,0.1207,58
100.0,0.1,1.0,0.1,280,19,2.9333,0.1481,54
100.0,0.1,1.0,0.1,280,20,3.1,0.1,50
100.0,0.1,1.0,0.1,280,21,2.5667,0.2453,53
100.0,0.1,1.0,0.1,280,22,3.1333,0.1481,54
100.0,0.1,1.0,0.1,280,23,2.7333,0.0909,55
0.1,1.0,0.001,0.1,48,0,2.8,0.3333,57
0.1,1.0,0.001,0.1,48,1,2.9333,0.2407,54
0.1,1.0,0.001,0.1,48,2,2.8,0.1961,51
0.1,1.0,0.001,0.1,48,3,2.8333,0.2222,54
0.1,1.0,0.001,0.1,48,4,2.1,0.3077,52
0.1,1.0,0.001,0.1,48,5,2.2,0.3019,53
0.1,1.0,0.001,0.1,48,6,2.3333,0.36,50
0.1,1.0,0.001,0.1,48,7,2.1333,0.4464,56
0.1,1.0,0.001,0.1,48,8,2.6667,0.25,56
0.1,1.0,0.001,0.1,48,9,2.5333,0.2456,57
0.1,1.0,0.001,0.1,48,10,2.3333,0.2586,58
0.1,1.0,0.001,0.1,48,11,2.7333,0.2885,52
0.1,1.0,0.001,0.1,48,12,1.8,0.4,50
0.1,1.0,0.001,0.1,48,13,2.6667,0.2037,54
0.1,1.0,0.001,0.1,48,14,2.3,0.3462,52
0.1,1.0,0.001,0.1,48,15,1.7667,0.2549,51
0.1,1.0,0.001,0.1,48,16,2.1333,0.2692,52
0.1,1.0,0.001,0.1,48,17,1.6333,0.4423,52
0.1,1.0,0.001,0.1,48,18,1.9,0.4286,56
0.1,1.0,0.001,0.1,48,19,2.2667,0.3137,51
0.1,1.0,0.001,0.1,48,20,2.3,0.3462,52
0.1,1.0,0.001,0.1,48,21,2.5,0.2364,55
0.1,1.0,0.001,0.1,48,22,2.3667,0.3684,57
0.1,1.0,0.001,0.1,48,23,1.6333,0.4528,53
100.0,1.0,0.1,0.01,295,0,2.4,0.3846,52
100.0,1.0,0.1,0.01,295,1,2.9,0.2353,51
100.0,1.0,0.1,0.01,295,2,2.0667,0.434,53
100.0,1.0,0.1,0.01,295,3,3.0667,0.18,50
100.0,1.0,0.1,0.01,295,4,1.8,0.3673,49
100.0,1.0,0.1,0.01,295,5,1.7667,0.4821,56
100.0,1.0,0.1,0.01,295,6,2.0,0.4615,52
100.0,1.0,0.1,0.01,295,7,2.2,0.38,50
100.0,1.0,0.1,0.01,295,8,1.9,0.4737,57
100.0,1.0,0.1,0.01,295,9,2.7333,0.2308,52
100.0,1.0,0.1,0.01,295,10,1.5667,0.4286,49
100.0,1.0,0.1,0.01,295,11,2.6,0.3774,53
100.0,1.0,0.1,0.01,295,12,0.9667,0.6981,53
100.0,1.0,0.1,0.01,295,13,2.1333,0.3333,48
100.0,1.0,0.1,0.01,295,14,1.0,0.6981,53
100.0,1.0,0.1,0.01,295,15,1.2667,0.4167,48
100.0,1.0,0.1,0.01,295,16,0.9,0.6296,54
100.0,1.0,0.1,0.01,295,17,1.2667,0.537,54
100.0,1.0,0.1,0.01,295,18,1.0667,0.6731,52
100.0,1.0,0.1,0.01,295,19,2.1667,0.3,50
100.0,1.0,0.1,0.01,295,20,2.8,0.1739,46
100.0,1.0,0.1,0.01,295,21,1.3333,0.6038,53
100.0,1.0,0.1,0.01,295,22,2.6333,0.2157,51
100.0,1.0,0.1,0.01,295,23,0.8667,0.6531,49
100.0,0.01,1.0,0.001,258,0,3.5667,0.0545,55
100.0,0.01,1.0,0.001,258,1,3.5667,0.1228,57
100.0,0.01,1.0,0.001,258,2,3.4667,0.1,60
100.0,0.01,1.0,0.001,258,3,3.6,0.0,51
100.0,0.01,1.0,0.001,258,4,2.8667,0.0727,55
100.0,0.01,1.0,0.001,258,5,3.0,0.1404,57
100.0,0.01,1.0,0.001,258,6,3.3333,0.0909,55
100.0,0.01,1.0,0.001,258,7,3.4,0.1053,57
100.0,0.01,1.0,0.001,258,8,3.4,0.1017,59
100.0,0.01,1.0,0.001,258,9,3.1,0.1818,55
100.0,0.01,1.0,0.001,258,10,3.4667,0.0175,57
100.0,0.01,1.0,0.001,258,11,3.3,0.1154,52
100.0,0.01,1.0,0.001,258,12,3.0667,0.1207,58
100.0,0.01,1.0,0.001,258,13,3.2,0.1017,59
100.0,0.01,1.0,0.001,258,14,3.2,0.1071,56
100.0,0.01,1.0,0.001,258,15,2.8,0.0545,55
100.0,0.01,1.0,0.001,258,16,2.9,0.1071,56
100.0,0.01,1.0,0.001,258,17,3.2,0.082,61
100.0,0.01,1.0,0.001,258,18,3.1333,0.1071,56
100.0,0.01,1.0,0.001,258,19,3.2333,0.0769,52
100.0,0.01,1.0,0.001,258,20,3.2333,0.0577,52
100.0,0.01,1.0,0.001,258,21,3.1333,0.0893,56
100.0,0.01,1.0,0.001,258,22,3.2333,0.0727,55
100.0,0.01,1.0,0.001,258,23,2.8667,0.1,60
10.0,0.01,0.1,0.01,175,0,3.5,0.0755,53
10.0,0.01,0.1,0.01,175,1,3.1333,0.16,50
10.0,0.01,0.1,0.01,175,2,3.0333,0.1538,52
10.0,0.01,0.1,0.01,175,3,3.2333,0.1321,53
10.0,0.01,0.1,0.01,175,4,2.6333,0.1538,52
10.0,0.01,0.1,0.01,175,5,3.2333,0.1475,61
10.0,0.01,0.1,0.01,175,6,3.2333,0.1273,55
10.0,0.01,0.1,0.01,175,7,3.3,0.1091,55
10.0,0.01,0.1,0.01,175,8,3.1,0.1852,54
10.0,0.01,0.1,0.01,175,9,3.3333,0.1111,54
10.0,0.01,0.1,0.01,175,10,2.7,0.12,50
10.0,0.01,0.1,0.01,175,11,3.6667,0.0926,54
10.0,0.01,0.1,0.01,175,12,2.9,0.1864,59
10.0,0.01,0.1,0.01,175,13,3.1667,0.037,54
10.0,0.01,0.1,0.01,175,14,2.9667,0.1373,51
10.0,0.01,0.1,0.01,175,15,2.2667,0.1698,53
10.0,0.01,0.1,0.01,175,16,3.0333,0.0536,56
10.0,0.01,0.1,0.01,175,17,2.8667,0.0893,56
10.0,0.01,0.1,0.01,175,18,3.1,0.0727,55
10.0,0.01,0.1,0.01,175,19,2.9333,0.12,50
10.0,0.01,0.1,0.01,175,20,3.4667,0.0727,55
10.0,0.01,0.1,0.01,175,21,3.0,0.1803,61
10.0,0.01,0.1,0.01,175,22,3.0667,0.1569,51
10.0,0.01,0.1,0.01,175,23,2.5333,0.1964,56
0.1,0.01,0.1,0.01,15,0,3.3,0.1765,51
0.1,0.01,0.1,0.01,15,1,3.1,0.16,50
0.1,0.01,0.1,0.01,15,2,3.2,0.1754,57
0.1,0.01,0.1,0.01,15,3,3.1667,0.1818,55
0.1,0.01,0.1,0.01,15,4,2.7333,0.1607,56
0.1,0.01,0.1,0.01,15,5,3.2667,0.0714,56
0.1,0.01,0.1,0.01,15,6,3.3667,0.1379,58
0.1,0.01,0.1,0.01,15,7,2.8667,0.2321,56
0.1,0.01,0.1,0.01,15,8,3.2667,0.1724,58
0.1,0.01,0.1,0.01,15,9,3.0333,0.16,50
0.1,0.01,0.1,0.01,15,10,2.8333,0.1296,54
0.1,0.01,0.1,0.01,15,11,3.5,0.1228,57
0.1,0.01,0.1,0.01,15,12,3.0333,0.0893,56
0.1,0.01,0.1,0.01,15,13,2.9333,0.1273,55
0.1,0.01,0.1,0.01,15,14,3.4333,0.0536,56
0.1,0.01,0.1,0.01,15,15,2.5667,0.1724,58
0.1,0.01,0.1,0.01,15,16,2.9333,0.125,56
0.1,0.01,0.1,0.01,15,17,2.8333,0.125,56
0.1,0.01,0.1,0.01,15,18,3.3,0.0862,58
0.1,0.01,0.1,0.01,15,19,3.4,0.0526,57
0.1,0.01,0.1,0.01,15,20,3.3667,0.1207,58
0.1,0.01,0.1,0.01,15,21,3.1,0.125,56
0.1,0.01,0.1,0.01,15,22,3.4333,0.0893,56
0.1,0.01,0.1,0.01,15,23,2.5333,0.1887,53
100.0,0.01,0.01,0.0001,249,0,2.4333,0.3774,53
100.0,0.01,0.01,0.0001,249,1,2.9,0.2593,54
100.0,0.01,0.01,0.0001,249,2,1.9333,0.4528,53
100.0,0.01,0.01,0.0001,249,3,3.0,0.1633,49
100.0,0.01,0.01,0.0001,249,4,1.8333,0.3725,51
100.0,0.01,0.01,0.0001,249,5,1.8,0.4737,57
100.0,0.01,0.01,0.0001,249,6,2.0,0.4706,51
100.0,0.01,0.01,0.0001,249,7,2.2333,0.3725,51
100.0,0.01,0.01,0.0001,249,8,2.0,0.4545,55
100.0,0.01,0.01,0.0001,249,9,2.8,0.2075,53
100.0,0.01,0.01,0.0001,249,10,1.6,0.383,47
100.0,0.01,0.01,0.0001,249,11,2.7333,0.3019,53
100.0,0.01,0.01,0.0001,249,12,1.0667,0.6667,51
100.0,0.01,0.01,0.0001,249,13,2.4,0.25,52
100.0,0.01,0.01,0.0001,249,14,1.3,0.6111,54
100.0,0.01,0.01,0.0001,249,15,1.1333,0.4468,47
100.0,0.01,0.01,0.0001,249,16,0.9,0.6415,53
100.0,0.01,0.01,0.0001,249,17,1.4333,0.4815,54
100.0,0.01,0.01,0.0001,249,18,1.0333,0.6792,53
100.0,0.01,0.01,0.0001,249,19,2.1333,0.3077,52
100.0,0.01,0.01,0.0001,249,20,2.8,0.1739,46
100.0,0.01,0.01,0.0001,249,21,1.3333,0.6038,53
100.0,0.01,0.01,0.0001,249,22,2.6333,0.2157,51
100.0,0.01,0.01,0.0001,249,23,1.0333,0.62,50
10.0,1.0,0.0,0.01,203,0,2.1,0.5,58
10.0,1.0,0.0,0.01,203,1,1.8,0.5455,55
10.0,1.0,0.0,0.01,203,2,1.4667,0.6078,51
10.0,1.0,0.0,0.01,203,3,2.9,0.22,50
10.0,1.0,0.0,0.01,203,4,1.5,0.4694,49
10.0,1.0,0.0,0.01,203,5,1.2667,0.5849,53
10.0,1.0,0.0,0.01,203,6,2.0,0.44,50
10.0,1.0,0.0,0.01,203,7,1.5,0.6182,55
10.0,1.0,0.0,0.01,203,8,1.7333,0.5556,54
10.0,1.0,0.0,0.01,203,9,1.6333,0.5098,51
10.0,1.0,0.0,0.01,203,10,1.2,0.5532,47
10.0,1.0,0.0,0.01,203,11,2.2333,0.4464,56
10.0,1.0,0.0,0.01,203,12,0.7,0.8039,51
10.0,1.0,0.0,0.01,203,13,1.9667,0.375,56
10.0,1.0,0.0,0.01,203,14,1.0333,0.7059,51
10.0,1.0,0.0,0.01,203,15,1.0667,0.4889,45
10.0,1.0,0.0,0.01,203,16,0.9333,0.6,50
10.0,1.0,0.0,0.01,203,17,0.8667,0.6538,52
10.0,1.0,0.0,0.01,203,18,0.8,0.7959,49
10.0,1.0,0.0,0.01,203,19,1.3333,0.5532,47
10.0,1.0,0.0,0.01,203,20,2.7333,0.1887,53
10.0,1.0,0.0,0.01,203,21,0.9333,0.74,50
10.0,1.0,0.0,0.01,203,22,2.4,0.3019,53
10.0,1.0,0.0,0.01,203,23,0.6,0.766,47
0.1,0.1,0.0,0.01,23,0,2.9667,0.2157,51
0.1,0.1,0.0,0.01,23,1,2.9667,0.25,56
0.1,0.1,0.0,0.01,23,2,2.8,0.2075,53
0.1,0.1,0.0,0.01,23,3,2.8333,0.2353,51
0.1,0.1,0.0,0.01,23,4,2.0667,0.3396,53
0.1,0.1,0.0,0.01,23,5,2.1,0.38,50
0.1,0.1,0.0,0.01,23,6,2.5333,0.32,50
0.1,0.1,0.0,0.01,23,7,2.8333,0.2143,56
0.1,0.1,0.0,0.01,23,8,2.3333,0.3455,55
0.1,0.1,0.0,0.01,23,9,2.6333,0.2909,55
0.1,0.1,0.0,0.01,23,10,2.0,0.3125,48
0.1,0.1,0.0,0.01,23,11,2.8667,0.283,53
0.1,0.1,0.0,0.01,23,12,1.7667,0.4231,52
0.1,0.1,0.0,0.01,23,13,2.5,0.2364,55
0.1,0.1,0.0,0.01,23,14,2.5333,0.3036,56
0.1,0.1,0.0,0.01,23,15,1.9,0.2857,49
0.1,0.1,0.0,0.01,23,16,2.1333,0.3077,52
0.1,0.1,0.0,0.01,23,17,1.8667,0.3704,54
0.1,0.1,0.0,0.01,23,18,1.9,0.4444,54
0.1,0.1,0.0,0.01,23,19,2.5333,0.2778,54
0.1,0.1,0.0,0.01,23,20,2.8333,0.1887,53
0.1,0.1,0.0,0.01,23,21,2.1333,0.3462,52
0.1,0.1,0.0,0.01,23,22,3.0,0.14,50
0.1,0.1,0.0,0.01,23,23,1.6667,0.4423,52
10.0,10.0,0.001,0.01,227,0,2.4333,0.375,56
10.0,10.0,0.001,0.01,227,1,2.7333,0.3214,56
10.0,10.0,0.001,0.01,227,2,1.6667,0.5909,44
10.0,10.0,0.001,0.01,227,3,2.9667,0.1277,47
10.0,10.0,0.001,0.01,227,4,1.4,0.5128,39
10.0,10.0,0.001,0.01,227,5,1.8,0.4694,49
10.0,10.0,0.001,0.01,227,6,2.1333,0.3953,43
10.0,10.0,0.001,0.01,227,7,1.8667,0.52,50
10.0,10.0,0.001,0.01,227,8,1.7333,0.54,50
10.0,10.0,0.001,0.01,227,9,2.5,0.2692,52
10.0,10.0,0.001,0.01,227,10,1.4667,0.4773,44
10.0,10.0,0.001,0.01,227,11,2.9,0.2182,55
10.0,10.0,0.001,0.01,227,12,0.7667,0.8,45
10.0,10.0,0.001,0.01,227,13,2.4333,0.2545,55
10.0,10.0,0.001,0.01,227,14,1.3333,0.6304,46
10.0,10.0,0.001,0.01,227,15,1.0,0.5833,36
10.0,10.0,0.001,0.01,227,16,1.0333,0.625,48
10.0,10.0,0.001,0.01,227,17,0.6667,0.85,40
10.0,10.0,0.001,0.01,227,18,0.9333,0.7727,44
10.0,10.0,0.001,0.01,227,19,1.3667,0.6562,32
10.0,10.0,0.001,0.01,227,20,2.8333,0.1667,48
10.0,10.0,0.001,0.01,227,21,1.2333,0.6444,45
10.0,10.0,0.001,0.01,227,22,2.5,0.2778,54
10.0,10.0,0.001,0.01,227,23,0.6667,0.8049,41
1.0,0.01,1.0,0.1,100,0,3.6333,0.1111,54
1.0,0.01,1.0,0.1,100,1,3.6333,0.0727,55
1.0,0.01,1.0,0.1,100,2,3.6333,0.069,58
1.0,0.01,1.0,0.1,100,3,3.3333,0.1071,56
1.0,0.01,1.0,0.1,100,4,3.2333,0.0345,58
1.0,0.01,1.0,0.1,100,5,3.4,0.0508,59
1.0,0.01,1.0,0.1,100,6,3.6,0.0556,54
1.0,0.01,1.0,0.1,100,7,3.6333,0.0508,59
1.0,0.01,1.0,0.1,100,8,3.2667,0.08,50
1.0,0.01,1.0,0.1,100,9,3.4667,0.0526,57
1.0,0.01,1.0,0.1,100,10,3.1333,0.0909,55
1.0,0.01,1.0,0.1,100,11,3.3333,0.1695,59
1.0,0.01,1.0,0.1,100,12,3.2667,0.069,58
1.0,0.01,1.0,0.1,100,13,3.1667,0.0893,56
1.0,0.01,1.0,0.1,100,14,3.3,0.0893,56
1.0,0.01,1.0,0.1,100,15,2.9667,0.037,54
1.0,0.01,1.0,0.1,100,16,3.1333,0.0364,55
1.0,0.01,1.0,0.1,100,17,3.0667,0.0862,58
1.0,0.01,1.0,0.1,100,18,3.4667,0.0364,55
1.0,0.01,1.0,0.1,100,19,3.4,0.0385,52
